question_id,round,arm,position,status,valid,duration_ms,law_ids,search_workflows,search_node_elapsed_ms,dependency_ready_ms,ready_wait_ms,run_ms,join_wait_ms,overlap_before_join_ms,read_status
l1-001-jp,1,barrier,1,ok,1,18576.1,5,1,1063.378,7.857,958.066,96.28,96.323,0.0,ok
l1-002-jp,1,barrier,1,ok,1,12654.516,2,1,1009.237,8.113,896.247,103.44,104.552,0.0,ok
l1-003-jp,1,barrier,1,ok,1,30032.194,1,1,1122.09,6.269,1000.074,114.308,114.666,0.0,ok
l1-005-jp,1,barrier,1,ok,1,23365.68,4,1,684.066,6.812,671.756,4.77,4.812,0.0,ok
l1-010-us,1,barrier,1,ok,1,31527.6,2,1,821.351,6.259,720.159,93.159,93.203,0.0,ok
l1-012-cn,1,barrier,1,ok,1,17335.496,2,1,1009.052,7.087,906.162,94.632,94.674,0.0,ok
l1-013-cn,1,barrier,1,ok,1,28855.817,1,1,933.633,9.018,826.638,96.783,96.998,0.0,ok
l1-018-de,1,barrier,1,ok,1,28288.425,5,1,1977.468,6.873,1872.635,94.833,95.522,0.0,ok
l1-019-de,1,barrier,1,ok,1,21594.741,1,1,966.343,8.362,844.938,110.557,110.605,0.0,ok
l1-023-fr,1,barrier,1,ok,1,51704.186,1,1,887.391,5.867,759.909,116.545,116.598,0.0,ok
l1-024-fr,1,barrier,1,ok,1,31176.769,3,1,2010.566,7.598,1869.12,121.192,129.028,0.0,ok
l1-025-fr,1,barrier,1,ok,1,40209.504,4,1,912.924,6.014,814.104,88.352,88.425,0.0,ok
l1-027-uk,1,barrier,1,ok,1,17129.849,2,1,851.717,9.231,746.322,95.041,95.108,0.0,ok
l1-031-ca,1,barrier,1,ok,1,22647.233,4,1,812.107,6.287,713.624,90.837,90.877,0.0,ok
l1-032-ca,1,barrier,1,ok,1,43783.91,1,1,966.779,6.858,846.776,112.468,112.506,0.0,ok
l1-033-ca,1,barrier,1,ok,1,16833.431,3,1,820.988,7.668,717.725,94.509,94.554,0.0,ok
l1-035-ca,1,barrier,1,ok,1,17824.051,1,1,1070.589,7.64,966.274,95.369,95.444,0.0,ok
l1-036-au,1,barrier,1,ok,1,17648.705,5,1,832.292,6.93,728.848,93.788,93.83,0.0,ok
l1-037-au,1,barrier,1,ok,1,29680.812,2,1,786.85,6.516,689.266,89.988,90.032,0.0,ok
l1-038-au,1,barrier,1,ok,1,25241.889,5,1,882.856,6.421,806.342,66.781,67.087,0.0,ok
l1-039-au,1,barrier,1,ok,1,15311.83,1,1,919.392,6.708,814.904,96.339,96.377,0.0,ok
l1-040-au,1,barrier,1,ok,1,21732.076,3,1,993.474,8.0,893.851,89.154,89.214,0.0,ok
l1-041-sg,1,barrier,1,ok,1,25040.507,1,1,994.001,6.595,890.561,90.78,90.831,0.0,ok
l1-042-sg,1,barrier,1,ok,1,30052.176,2,1,1701.761,8.037,1595.609,90.412,91.04,0.0,ok
l1-044-sg,1,barrier,1,ok,1,26212.603,3,1,1287.696,6.34,1187.187,89.155,89.455,0.0,ok
l1-046-vn,1,barrier,1,ok,1,21512.244,1,1,888.601,5.767,878.044,4.225,4.262,0.0,ok
l1-049-vn,1,barrier,1,ok,1,24027.536,2,1,845.982,6.441,826.528,11.222,15.598,0.0,ok
l1-050-vn,1,barrier,1,ok,1,35367.136,4,1,919.92,6.114,906.755,5.287,5.339,0.0,ok
l1-051-th,1,barrier,1,ok,1,19329.794,1,1,786.164,5.819,688.285,90.963,91.006,0.0,ok
l1-052-th,1,barrier,1,ok,1,54680.061,1,1,1036.723,7.817,931.909,95.112,95.228,0.0,ok
l1-053-th,1,barrier,1,ok,1,54727.058,1,1,809.947,6.623,710.592,90.836,91.141,0.0,ok
l1-054-th,1,barrier,1,ok,1,17254.994,2,1,934.044,6.738,918.888,6.99,7.238,0.0,ok
l1-055-th,1,barrier,1,ok,1,18548.155,2,1,881.496,5.977,781.986,92.269,92.488,0.0,ok
l1-059-id,1,barrier,1,ok,1,24450.018,1,1,1208.472,6.834,1105.162,94.951,95.0,0.0,ok
l1-060-id,1,barrier,1,ok,1,15537.08,3,1,1661.101,7.727,1542.371,110.002,110.319,0.0,ok
l1-062-my,1,barrier,1,ok,1,13709.417,1,1,1038.299,6.286,937.461,93.13,93.574,0.0,ok
l1-065-my,1,barrier,1,ok,1,28061.447,3,1,1074.007,8.487,974.441,89.9,89.943,0.0,ok
l1-068-ph,1,barrier,1,ok,1,43740.428,1,1,960.964,6.95,832.357,120.011,120.056,0.0,ok
l1-070-ph,1,barrier,1,ok,1,17728.068,3,1,859.155,6.074,734.897,115.835,115.876,0.0,ok
l1-075-in,1,barrier,1,ok,1,23145.004,1,1,1260.429,8.057,1157.603,93.191,93.478,0.0,ok
l1-078-br,1,barrier,1,ok,1,14490.911,1,1,1124.55,6.101,1003.233,114.347,114.391,0.0,ok
l1-081-es,1,barrier,1,ok,1,17753.714,3,1,1009.535,5.765,787.439,214.157,214.197,0.0,ok
l1-082-es,1,barrier,1,ok,1,33563.86,5,1,1127.477,7.609,853.804,259.793,260.738,0.0,ok
l1-085-es,1,barrier,1,ok,1,13662.214,1,1,972.524,10.092,819.047,139.38,139.571,0.0,ok
l1-091-nl,1,barrier,1,ok,1,5659.005,0,0,,,,,,,
l1-092-nl,1,barrier,1,ok,1,9839.472,0,0,,,,,,,
l1-094-nl,1,barrier,1,ok,1,4928.347,0,0,,,,,,,
l1-095-nl,1,barrier,1,ok,1,10511.974,0,0,,,,,,,
l1-097-nz,1,barrier,1,ok,1,18373.608,3,1,1079.845,5.824,855.417,215.41,215.452,0.0,ok
l1-098-nz,1,barrier,1,ok,1,16960.161,1,1,1368.153,5.89,1246.5,114.323,114.366,0.0,ok
l2-001-jp-data-rights,1,barrier,1,ok,1,21288.948,1,1,1386.64,8.019,1010.605,366.726,366.941,0.0,ok
l2-002-jp-breach,1,barrier,1,ok,1,23707.125,3,1,1391.378,7.779,1165.865,215.454,216.601,0.0,ok
l2-003-jp-transfer,1,barrier,1,ok,1,18397.079,2,1,1385.871,7.96,1037.633,338.472,338.511,0.0,ok
l2-010-us-worker,1,barrier,1,ok,1,32162.414,2,1,1162.948,6.92,980.914,173.198,173.238,0.0,ok
l2-013-cn-transfer,1,barrier,1,ok,1,12635.595,1,1,1389.842,13.689,908.646,193.06,193.101,0.0,ok
l2-017-de-breach,1,barrier,1,ok,1,11856.455,2,1,1189.789,8.946,962.4,215.628,215.844,0.0,ok
l2-022-fr-breach,1,barrier,1,ok,1,16070.617,2,1,1447.523,7.642,1227.127,208.343,208.388,0.0,ok
l2-024-fr-consumer,1,barrier,1,ok,1,15642.205,3,1,1206.721,6.331,1006.69,188.716,188.759,0.0,ok
l2-026-uk-data-rights,1,barrier,1,ok,1,19914.282,3,1,1357.039,8.118,991.299,356.764,356.81,0.0,ok
l2-029-uk-consumer,1,barrier,1,ok,1,16253.632,2,1,1182.578,7.915,978.601,194.035,194.444,0.0,ok
l2-034-ca-consumer,1,barrier,1,ok,1,13708.372,1,1,1213.822,6.415,1017.754,188.762,188.804,0.0,ok
l2-035-ca-worker,1,barrier,1,ok,1,12655.88,2,1,1157.821,7.484,981.827,166.919,166.962,0.0,ok
l2-036-au-data-rights,1,barrier,1,ok,1,22458.194,2,1,1226.03,8.137,995.305,220.954,221.122,0.0,ok
l2-038-au-transfer,1,barrier,1,ok,1,14871.398,2,1,1297.871,6.65,959.989,329.049,329.094,0.0,ok
l2-039-au-consumer,1,barrier,1,ok,1,11455.103,3,1,1177.949,9.378,978.379,188.837,189.121,0.0,ok
l2-040-au-worker,1,barrier,1,ok,1,11975.488,2,1,1067.314,7.911,891.254,167.159,167.408,0.0,ok
l2-045-sg-worker,1,barrier,1,ok,1,10944.506,1,1,1243.635,8.175,1067.961,166.003,166.046,0.0,ok
l2-046-vn-data-rights,1,barrier,1,ok,1,17542.023,2,1,1379.969,10.6,1133.568,234.149,234.204,0.0,ok
l2-047-vn-breach,1,barrier,1,ok,1,15270.178,5,1,1086.857,6.633,868.216,210.389,210.439,0.0,ok
l2-051-th-data-rights,1,barrier,1,ok,1,23733.085,1,1,1151.356,6.148,926.927,216.945,216.986,0.0,ok
l2-052-th-breach,1,barrier,1,ok,1,12776.47,2,1,1193.827,8.322,962.5,221.799,221.896,0.0,ok
l2-053-th-transfer,1,barrier,1,ok,1,14724.715,1,1,1320.551,7.958,963.967,338.664,338.917,0.0,ok
l2-054-th-consumer,1,barrier,1,ok,1,14578.454,2,1,1168.464,6.944,968.305,192.231,192.543,0.0,ok
l2-055-th-worker,1,barrier,1,ok,1,16608.274,4,1,1137.796,6.195,950.802,179.483,179.6,0.0,ok
l2-056-id-data-rights,1,barrier,1,ok,1,15773.185,1,1,1462.737,6.324,1234.241,220.88,220.923,0.0,ok
l2-057-id-breach,1,barrier,1,ok,1,12136.088,2,1,1407.386,8.38,1182.993,214.874,214.923,0.0,ok
l2-060-id-worker,1,barrier,1,ok,1,26170.903,1,1,1446.77,6.577,1269.411,169.232,169.272,0.0,ok
l2-061-my-data-rights,1,barrier,1,ok,1,20163.355,1,1,1461.125,5.997,1093.935,359.695,359.74,0.0,ok
l2-064-my-consumer,1,barrier,1,ok,1,44681.792,4,1,1289.193,5.916,1098.122,184.225,184.267,0.0,ok
l2-066-ph-data-rights,1,barrier,1,ok,1,10715.068,1,1,1054.245,6.356,827.838,218.74,218.79,0.0,ok
l2-067-ph-breach,1,barrier,1,ok,1,11437.955,2,1,1185.541,5.714,968.714,208.919,208.961,0.0,ok
l2-068-ph-transfer,1,barrier,1,ok,1,9266.614,1,1,1174.926,8.305,944.959,219.69,219.895,0.0,ok
l2-070-ph-worker,1,barrier,1,ok,1,15276.061,1,1,1113.328,8.362,909.266,193.873,193.909,0.0,ok
l2-071-in-data-rights,1,barrier,1,ok,1,12332.515,1,1,1201.837,6.806,954.361,238.453,238.51,0.0,ok
l2-072-in-breach,1,barrier,1,ok,1,19310.388,2,1,1108.765,5.97,891.366,209.105,209.453,0.0,ok
l2-073-in-transfer,1,barrier,1,ok,1,10719.38,2,1,1487.667,8.595,1142.742,334.432,334.749,0.0,ok
l2-081-es-data-rights,1,barrier,1,ok,1,19137.111,2,1,1178.749,5.965,862.249,308.859,308.908,0.0,ok
l2-082-es-breach,1,barrier,1,ok,1,12508.631,3,1,1135.98,3.316,919.641,211.301,211.507,0.0,ok
l2-083-es-transfer,1,barrier,1,ok,1,18883.042,2,1,1225.619,16.247,990.483,216.378,216.424,0.0,ok
l2-084-es-consumer,1,barrier,1,ok,1,14949.133,4,1,1154.874,7.028,931.82,213.683,214.131,0.0,ok
l2-085-es-worker,1,barrier,1,ok,1,12377.04,2,1,1180.801,5.62,985.13,187.711,187.753,0.0,ok
l2-086-it-data-rights,1,barrier,1,ok,1,1587.689,0,0,,,,,,,
l2-087-it-breach,1,barrier,1,ok,1,2833.032,0,0,,,,,,,
l2-088-it-transfer,1,barrier,1,ok,1,3206.209,0,0,,,,,,,
l2-089-it-consumer,1,barrier,1,ok,1,1587.969,0,0,,,,,,,
l2-090-it-worker,1,barrier,1,ok,1,2341.36,0,0,,,,,,,
l2-091-nl-data-rights,1,barrier,1,ok,1,1979.558,0,0,,,,,,,
l2-092-nl-breach,1,barrier,1,ok,1,2296.141,0,0,,,,,,,
l2-096-nz-data-rights,1,barrier,1,ok,1,12301.02,3,1,1861.083,6.024,1543.724,309.793,309.838,0.0,ok
l2-100-nz-worker,1,barrier,1,ok,1,10535.153,3,1,1246.945,6.857,1048.991,189.966,190.007,0.0,ok
l3-001-jp-transfer,1,barrier,1,ok,1,74030.029,2,2,1899.716,7.076,1677.511,213.411,213.461,0.0,ok
l3-002-jp-breach,1,barrier,1,ok,1,31685.009,2,2,1296.815,11.054,1065.059,218.87,218.961,0.0,ok
l3-005-jp-worker-ai,1,barrier,1,ok,1,41527.209,3,2,1201.509,5.742,1001.601,193.327,193.369,0.0,ok
l3-007-us-breach,1,barrier,1,ok,1,57310.897,2,2,1278.314,6.003,1046.219,221.728,222.287,0.0,ok
l3-008-us-consumer,1,barrier,1,ok,1,23279.333,3,2,1404.926,6.232,1086.835,293.625,294.01,0.0,ok
l3-010-us-worker-ai,1,barrier,1,ok,1,41130.484,2,2,1230.442,13.27,1007.143,208.889,208.943,0.0,ok
l3-011-cn-transfer,1,barrier,1,ok,1,48745.726,3,2,1302.455,6.293,1076.609,218.042,218.087,0.0,ok
l3-013-cn-consumer,1,barrier,1,ok,1,33391.051,2,2,1280.542,8.766,935.191,335.473,335.618,0.0,ok
l3-014-cn-platform,1,barrier,1,ok,1,57089.878,3,2,1056.794,11.75,837.576,203.091,203.218,0.0,ok
l3-015-cn-worker-ai,1,barrier,1,ok,1,32683.411,2,2,1206.539,6.884,1006.201,192.254,192.297,0.0,ok
l3-016-de-transfer,1,barrier,1,ok,1,43346.545,2,2,1195.716,6.214,948.689,236.879,236.94,0.0,ok
l3-018-de-consumer,1,barrier,1,ok,1,21400.216,6,2,1457.643,11.245,1137.787,305.766,305.811,0.0,ok
l3-019-de-platform,1,barrier,1,ok,1,37355.124,7,2,1216.894,18.541,999.97,196.572,196.923,0.0,ok
l3-020-de-worker-ai,1,barrier,1,ok,1,43092.153,2,2,1361.132,12.38,1152.025,194.672,194.713,0.0,ok
l3-023-fr-consumer,1,barrier,1,ok,1,77799.736,3,2,1605.535,12.151,1291.004,296.899,297.215,0.0,ok
l3-025-fr-worker-ai,1,barrier,1,ok,1,50606.768,3,2,1149.19,7.031,947.293,193.072,193.507,0.0,ok
l3-026-uk-transfer,1,barrier,1,ok,1,36985.46,3,2,1230.419,13.963,1005.186,209.496,209.54,0.0,ok
l3-028-uk-consumer,1,barrier,1,ok,1,40944.829,3,2,1197.133,7.325,903.361,284.818,284.866,0.0,ok
l3-030-uk-worker-ai,1,barrier,1,ok,1,35865.133,3,2,1294.958,11.121,1089.698,193.116,193.312,0.0,ok
l3-032-ca-breach,1,barrier,1,ok,1,30885.431,7,2,1187.165,10.022,964.399,210.981,211.036,0.0,ok
l3-033-ca-consumer,1,barrier,1,ok,1,33085.364,2,2,1355.661,6.306,1063.975,279.476,279.523,0.0,ok
l3-037-au-breach,1,barrier,1,ok,1,47501.105,2,2,1158.614,10.971,939.446,206.387,206.426,0.0,ok
l3-039-au-platform,1,barrier,1,ok,1,95119.271,2,2,1195.184,7.8,994.253,191.122,191.176,0.0,ok
l3-041-sg-transfer,1,barrier,1,ok,1,75804.194,2,2,1198.422,7.924,967.524,219.908,219.958,0.0,ok
l3-043-sg-consumer,1,barrier,1,ok,1,38337.039,2,2,1075.492,14.013,849.132,211.421,211.469,0.0,ok
l3-045-sg-worker-ai,1,barrier,1,ok,1,2182.303,0,0,,,,,,,
l3-046-vn-transfer,1,barrier,1,ok,1,45725.975,3,2,1250.743,6.404,1022.511,220.378,220.429,0.0,ok
l3-047-vn-breach,1,barrier,1,ok,1,35192.506,2,2,1303.864,6.536,1082.446,213.475,213.513,0.0,ok
l3-053-th-consumer,1,barrier,1,ok,1,45703.262,2,2,1220.989,6.226,922.7,290.679,290.721,0.0,ok
l3-054-th-platform,1,barrier,1,ok,1,2324.653,0,0,,,,,,,
l3-056-id-transfer,1,barrier,1,ok,1,53693.648,2,2,1303.341,5.848,1085.368,210.801,210.847,0.0,ok
l3-057-id-breach,1,barrier,1,ok,1,35879.898,3,2,1413.785,16.343,1177.224,218.042,218.244,0.0,ok
l3-058-id-consumer,1,barrier,1,ok,1,29804.404,2,2,1150.916,13.622,922.978,212.26,212.372,0.0,ok
l3-059-id-platform,1,barrier,1,ok,1,3046.776,0,0,,,,,,,
l3-062-my-breach,1,barrier,1,ok,1,37168.795,1,2,1470.632,9.314,1238.34,221.377,221.425,0.0,ok
l3-063-my-consumer,1,barrier,1,ok,1,3364.788,0,0,,,,,,,
l3-065-my-worker-ai,1,barrier,1,ok,1,69593.43,3,2,1161.564,3.476,964.412,191.303,191.711,0.0,ok
l3-066-ph-transfer,1,barrier,1,ok,1,66653.994,2,2,1326.85,11.534,1097.168,216.456,216.498,0.0,ok
l3-067-ph-breach,1,barrier,1,ok,1,47659.165,2,2,1285.213,12.572,1057.577,213.127,213.527,0.0,ok
l3-072-in-breach,1,barrier,1,ok,1,2884.316,0,0,,,,,,,
l3-073-in-consumer,1,barrier,1,ok,1,24170.076,3,2,1359.264,7.844,1063.209,287.239,287.279,0.0,ok
l3-075-in-worker-ai,1,barrier,1,ok,1,32784.673,2,2,1243.387,4.744,1039.239,198.177,198.228,0.0,ok
l3-078-br-consumer,1,barrier,1,ok,1,44010.559,1,2,1193.302,6.334,897.406,288.439,288.481,0.0,ok
l3-079-br-platform,1,barrier,1,ok,1,40602.664,1,2,1021.591,10.64,806.367,203.878,204.255,0.0,ok
l3-081-es-transfer,1,barrier,1,ok,1,1985.89,0,0,,,,,,,
l3-082-es-breach,1,barrier,1,ok,1,109660.409,2,2,1167.53,10.99,946.643,206.687,206.736,0.0,ok
l3-088-it-consumer,1,barrier,1,ok,1,7165.357,0,0,,,,,,,
l3-092-nl-breach,1,barrier,1,ok,1,2306.478,0,0,,,,,,,
l3-098-nz-consumer,1,barrier,1,ok,1,23837.283,3,2,1461.866,6.035,1231.406,216.287,216.646,0.0,ok
l3-100-nz-worker-ai,1,barrier,1,ok,1,131512.466,4,2,1370.028,13.596,1150.534,202.119,202.41,0.0,ok
l4-001-jp-digital-platform,1,barrier,1,ok,1,17676.191,3,1,1159.178,6.909,945.104,205.474,205.522,0.0,ok
l4-004-jp-fintech,1,barrier,1,ok,1,13278.482,3,1,1322.101,7.517,1109.618,204.025,204.075,0.0,ok
l4-008-us-online-sales,1,barrier,1,ok,1,26615.168,3,1,1682.401,5.963,1444.713,230.352,230.396,0.0,ok
l4-009-us-fintech,1,barrier,1,ok,1,20087.577,6,1,2019.737,6.385,1794.22,214.043,214.23,0.0,ok
l4-012-cn-automated-hiring,1,barrier,1,ok,1,18001.379,5,1,1520.199,13.354,1233.599,271.946,272.002,0.0,ok
l4-015-cn-manufacturer,1,barrier,1,ok,1,15350.366,6,1,1235.109,6.997,992.732,234.228,234.74,0.0,ok
l4-016-de-digital-platform,1,barrier,1,ok,1,15964.726,3,1,1280.742,5.775,1047.948,225.027,225.066,0.0,ok
l4-020-de-manufacturer,1,barrier,1,ok,1,16546.274,5,1,1484.544,7.663,1253.116,222.708,222.75,0.0,ok
l4-021-fr-digital-platform,1,barrier,1,ok,1,21568.146,2,1,1243.332,7.636,1008.907,222.8,223.338,0.0,ok
l4-022-fr-automated-hiring,1,barrier,1,ok,1,18420.122,4,1,1589.291,8.139,1357.259,220.614,221.293,0.0,ok
l4-023-fr-online-sales,1,barrier,1,ok,1,22238.27,4,1,1418.952,6.776,1188.655,221.039,221.09,0.0,ok
l4-024-fr-fintech,1,barrier,1,ok,1,26161.449,2,1,1262.793,6.261,1053.23,196.979,197.361,0.0,ok
l4-027-uk-automated-hiring,1,barrier,1,ok,1,14939.076,2,1,1302.431,6.949,1078.056,216.22,216.262,0.0,ok
l4-029-uk-fintech,1,barrier,1,ok,1,45899.652,3,1,1531.374,6.125,1318.773,203.432,203.745,0.0,ok
l4-032-ca-automated-hiring,1,barrier,1,ok,1,18789.493,4,1,1550.69,8.999,1298.944,240.814,240.858,0.0,ok
l4-034-ca-fintech,1,barrier,1,ok,1,18326.285,2,1,2119.292,11.853,1905.892,195.646,195.919,0.0,ok
l4-036-au-digital-platform,1,barrier,1,ok,1,31095.102,3,1,1403.305,6.964,1167.623,226.358,226.678,0.0,ok
l4-038-au-online-sales,1,barrier,1,ok,1,19362.145,2,1,1309.733,6.417,1081.587,220.319,220.364,0.0,ok
l4-039-au-fintech,1,barrier,1,ok,1,24336.97,3,1,1364.134,5.949,1159.1,197.155,197.195,0.0,ok
l4-040-au-manufacturer,1,barrier,1,ok,1,22311.344,4,1,1960.584,23.42,1713.983,222.086,222.142,0.0,ok
l4-044-sg-fintech,1,barrier,1,ok,1,24829.683,3,1,2279.64,5.952,2062.473,199.385,199.432,0.0,ok
l4-045-sg-manufacturer,1,barrier,1,ok,1,14388.416,3,1,1199.902,6.305,975.296,217.53,217.574,0.0,ok
l4-051-th-digital-platform,1,barrier,1,ok,1,23306.098,1,1,1171.715,7.066,940.182,222.584,222.959,0.0,ok
l4-054-th-fintech,1,barrier,1,ok,1,14102.534,3,1,1198.018,3.346,992.538,201.212,201.26,0.0,ok
l4-055-th-manufacturer,1,barrier,1,ok,1,14737.827,3,1,1149.526,7.222,920.089,221.459,221.505,0.0,ok
l4-058-id-online-sales,1,barrier,1,ok,1,21512.499,4,1,1447.236,6.14,1220.275,219.686,219.727,0.0,ok
l4-059-id-fintech,1,barrier,1,ok,1,20343.248,4,1,1383.619,6.216,1170.726,204.543,204.589,0.0,ok
l4-063-my-online-sales,1,barrier,1,ok,1,26987.383,3,1,1294.836,6.166,1071.746,215.975,216.016,0.0,ok
l4-065-my-manufacturer,1,barrier,1,ok,1,18054.436,2,1,1225.631,6.285,1000.173,218.202,218.247,0.0,ok
l4-067-ph-automated-hiring,1,barrier,1,ok,1,15336.001,4,1,1167.829,6.285,918.093,241.791,241.836,0.0,ok
l4-069-ph-fintech,1,barrier,1,ok,1,16372.337,4,1,1135.271,6.284,930.019,197.699,198.033,0.0,ok
l4-070-ph-manufacturer,1,barrier,1,ok,1,20533.99,9,1,1370.861,8.694,1116.754,244.399,244.735,0.0,ok
l4-071-in-digital-platform,1,barrier,1,ok,1,21282.81,2,1,1208.065,8.714,972.925,224.316,224.356,0.0,ok
l4-072-in-automated-hiring,1,barrier,1,ok,1,16739.888,6,1,1360.862,6.975,1111.236,241.346,241.384,0.0,ok
l4-075-in-manufacturer,1,barrier,1,ok,1,34385.429,2,1,1114.39,6.567,878.009,228.807,228.853,0.0,ok
l4-080-br-manufacturer,1,barrier,1,ok,1,15094.213,4,1,1164.07,6.394,938.803,217.724,217.766,0.0,ok
l4-081-es-digital-platform,1,barrier,1,ok,1,21111.913,2,1,1151.418,3.727,926.353,219.726,219.765,0.0,ok
l4-082-es-automated-hiring,1,barrier,1,ok,1,12331.905,1,1,1218.759,19.139,978.152,217.871,217.913,0.0,ok
l4-083-es-online-sales,1,barrier,1,ok,1,17105.849,2,1,1229.76,7.212,1031.587,189.17,189.216,0.0,ok
l4-088-it-online-sales,1,barrier,1,ok,1,2654.939,0,0,,,,,,,
l4-089-it-fintech,1,barrier,1,ok,1,2935.481,0,0,,,,,,,
l4-090-it-manufacturer,1,barrier,1,ok,1,2330.37,0,0,,,,,,,
l4-092-nl-automated-hiring,1,barrier,1,ok,1,2276.175,0,0,,,,,,,
l4-093-nl-online-sales,1,barrier,1,ok,1,1714.218,0,0,,,,,,,
l4-094-nl-fintech,1,barrier,1,ok,1,1897.967,0,0,,,,,,,
l4-095-nl-manufacturer,1,barrier,1,ok,1,1882.254,0,0,,,,,,,
l4-096-nz-digital-platform,1,barrier,1,ok,1,35080.008,3,1,1427.651,6.504,1201.476,218.375,218.677,0.0,ok
l4-097-nz-automated-hiring,1,barrier,1,ok,1,17608.981,4,1,1385.724,6.269,1140.072,238.26,238.31,0.0,ok
l4-099-nz-fintech,1,barrier,1,ok,1,16920.131,2,1,1526.967,6.451,1321.907,196.848,196.892,0.0,ok
l4-100-nz-manufacturer,1,barrier,1,ok,1,17257.433,3,1,1567.383,9.249,1335.081,221.541,222.376,0.0,ok
l1-001-jp,1,ready,2,ok,1,30881.566,4,1,918.303,5.801,0.003,93.578,0.01,93.578,ok
l1-002-jp,1,ready,2,ok,1,42161.033,2,1,998.742,9.5,0.004,96.463,0.006,96.463,ok
l1-003-jp,1,ready,2,ok,1,23200.484,1,1,996.347,5.971,0.005,147.839,0.012,147.839,ok
l1-005-jp,1,ready,2,ok,1,45188.201,4,1,701.76,8.252,0.004,4.87,0.006,4.87,ok
l1-010-us,1,ready,2,ok,1,33045.156,2,1,784.916,6.602,0.005,97.943,0.01,97.943,ok
l1-012-cn,1,ready,2,ok,1,19316.261,2,1,925.967,6.117,0.005,96.266,0.02,96.266,ok
l1-013-cn,1,ready,2,ok,1,16526.501,1,1,876.371,6.831,0.004,92.519,0.01,92.519,ok
l1-018-de,1,ready,2,ok,1,18652.511,2,1,1141.633,5.978,0.005,4.881,0.009,4.881,ok
l1-019-de,1,ready,2,ok,1,11940.853,1,1,838.657,11.028,0.005,141.209,0.007,141.209,ok
l1-023-fr,1,ready,2,ok,1,19122.164,1,1,756.964,7.382,0.006,114.691,0.01,114.691,ok
l1-024-fr,1,ready,2,ok,1,46629.203,3,1,937.694,8.232,0.005,115.34,0.01,115.34,ok
l1-025-fr,1,ready,2,ok,1,22015.916,4,1,751.055,6.051,0.004,88.987,0.01,88.987,ok
l1-027-uk,1,ready,2,ok,1,15633.568,2,1,781.247,7.606,0.003,91.745,0.006,91.745,ok
l1-031-ca,1,ready,2,ok,1,18882.734,4,1,733.939,6.275,0.003,84.242,0.009,84.242,ok
l1-032-ca,1,ready,2,ok,1,22933.553,1,1,835.81,7.823,0.003,112.839,0.008,112.839,ok
l1-033-ca,1,ready,2,ok,1,30488.308,3,1,896.35,7.311,0.004,90.562,0.009,90.562,ok
l1-035-ca,1,ready,2,ok,1,23054.518,1,1,2127.656,5.866,0.005,90.337,0.01,90.337,ok
l1-036-au,1,ready,2,ok,1,17784.463,5,1,727.469,6.504,0.004,103.388,0.01,103.388,ok
l1-037-au,1,ready,2,ok,1,16453.668,2,1,668.017,6.299,0.005,90.061,0.022,90.061,ok
l1-038-au,1,ready,2,ok,1,24382.592,5,1,837.862,6.015,0.003,66.265,0.008,66.265,ok
l1-039-au,1,ready,2,ok,1,14151.07,1,1,797.533,6.742,0.004,91.586,0.007,91.586,ok
l1-040-au,1,ready,2,ok,1,16283.676,3,1,907.077,7.062,0.004,90.515,0.007,90.515,ok
l1-041-sg,1,ready,2,ok,1,30137.979,1,1,841.081,6.385,0.005,90.184,0.008,90.184,ok
l1-042-sg,1,ready,2,ok,1,34355.285,2,1,4248.51,7.607,0.004,91.747,0.009,91.747,ok
l1-044-sg,1,ready,2,ok,1,24419.176,3,1,1224.658,6.352,0.005,89.462,0.008,89.462,ok
l1-046-vn,1,ready,2,ok,1,17743.382,1,1,893.257,8.72,0.004,4.541,0.005,4.541,ok
l1-049-vn,1,ready,2,ok,1,43385.574,2,1,888.19,6.327,0.004,89.071,0.009,89.071,ok
l1-050-vn,1,ready,2,ok,1,25199.713,4,1,918.26,6.086,0.005,4.719,0.009,4.719,ok
l1-051-th,1,ready,2,ok,1,21356.579,1,1,956.558,5.647,0.004,102.23,0.009,102.23,ok
l1-052-th,1,ready,2,ok,1,22702.751,1,1,855.597,7.861,0.006,93.666,0.006,93.666,ok
l1-053-th,1,ready,2,ok,1,16863.958,1,1,775.93,6.128,0.004,100.333,0.01,100.333,ok
l1-054-th,1,ready,2,ok,1,17157.086,2,1,845.822,7.457,0.004,4.805,0.006,4.805,ok
l1-055-th,1,ready,2,ok,1,36794.452,2,1,818.859,7.702,0.004,87.631,0.009,87.631,ok
l1-059-id,1,ready,2,ok,1,21140.449,1,1,1143.144,6.426,0.005,90.607,0.01,90.607,ok
l1-060-id,1,ready,2,ok,1,16099.344,3,1,2515.134,7.481,0.004,90.96,0.019,90.96,ok
l1-062-my,1,ready,2,ok,1,14417.131,1,1,968.85,6.704,0.005,90.178,0.01,90.178,ok
